engine_id,time_s,mission_id,mission_type,phase,random_seed,model_version,altitude_ft,altitude_m,ambient_temperature_C,ambient_pressure_hPa,throttle_pct,rpm,power_kW,torque_Nm,fuelflow_kgh,p_plenum_bar,t_plenum_K,coolant_temp_C,EGT1_C,EGT2_C,EGT3_C,EGT4_C,EGT_mean_C,EGT_max_C,EGT_min_C,EGT_spread_C,oil_pressure_bar,oil_temperature_C,battery_voltage_V,battery_soc_pct,generator_A_current_A,generator_B_current_A,generator_voltage_V,generator_power_W,generator_switch_ready,generator_switch_latched,generator_switch_threshold_rpm,generator_switch_hold_time_s,generator_time_above_threshold_s,vibration_amplitude,vibration_frequency_Hz,vibration_1x,vibration_2x,vibration_3x,engine_state_valid,outside_calibrated_envelope,extrapolation_used,health_state_valid,mission_generated_values,stage3_values,stage3_validation_status,stage3_ambient_source,stage4_production_source,ambient_source
ENG_0001,248.0,temp_mission_001,NORMAL,CLIMB,42,stage5_mission_generator,4996.135081423175,1522.8219728177837,5.107652538782114,843.1930456887566,70.01364088909467,4600.818453345681,22.841909772951823,47.4098626610322,7.6984164137797,0.5649824601271453,282.1238626090562,64.25745537899276,380.663989344267,409.6036937352326,438.5433981261982,467.4831025171638,424.0735459307154,467.4831025171638,380.663989344267,86.81911317289678,2.8817772732368083,69.27708679521653,14.5,91.0,34.008184533456806,31.609002986802487,14.288379727061002,420.0,True,True,2400.0,8.0,248.0,0.2913876703573084,76.68030755576135,0.2913876703573084,0.17483260221438504,0.11655506814292337,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,249.0,temp_mission_001,NORMAL,CLIMB,42,stage5_mission_generator,4997.080349827258,1523.1100906273484,5.105780907342028,843.1632182292251,70.0103046476685,4600.61827886011,22.838608045665936,47.40507223355216,7.697547010310311,0.5649408980019801,282.1220355267908,64.25667309353403,380.651936354696,409.59093697905,438.5299376034041,467.46893822775814,424.06043729122706,467.46893822775814,380.651936354696,86.81700187306217,2.8816375845469624,69.27688494743627,14.5,91.0,34.0061827886011,31.60680106746121,14.288344402151784,420.0,True,True,2400.0,8.0,249.0,0.2913780336050223,76.67697131433516,0.2913780336050223,0.17482682016301337,0.11655121344200892,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,250.0,temp_mission_001,NORMAL,CLIMB,42,stage5_mission_generator,4997.860475169419,1523.347872831639,5.10423625916455,843.138602417815,70.00755126410793,4600.453075846476,22.835883146454755,47.401118403431774,7.696829495923809,0.5649065969854905,282.120527644827,64.25602747721116,380.6419890819716,409.58040889121924,438.518828700467,467.45724850971465,424.0496187958431,467.45724850971465,380.6419890819716,86.81525942774306,2.881522300161605,69.2767183634608,14.5,91.0,34.00453075846476,31.604983834311238,14.28831524867879,420.0,True,True,2400.0,8.0,250.0,0.2913700804409876,76.6742179307746,0.2913700804409876,0.17482204826459255,0.11654803217639505,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,251.0,temp_mission_001,NORMAL,CLIMB,42,stage5_mission_generator,4998.490019738316,1523.5397580162387,5.102989760918135,843.1187384055136,70.00532934210007,4600.319760526004,22.833684210711407,47.39792753952249,7.696250477065284,0.5648789167942807,282.1193108161335,64.25550647856174,380.6339618443207,409.5719129481233,438.5098640519259,467.4478151557285,424.0408885000246,467.4478151557285,380.6339618443207,86.8138533114078,2.8814292681130897,69.27658393373349,14.5,91.0,34.00319760526004,31.603517365786043,14.288291722445766,420.0,True,True,2400.0,8.0,251.0,0.29136366240666284,76.67199600876673,0.29136366240666284,0.1748181974439977,0.11654546496266514,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,252.0,temp_mission_001,NORMAL,CLIMB,42,stage5_mission_generator,4998.983985854863,1523.6903188885624,5.102011708007373,843.1031525638303,70.00358593227696,4600.2151559366175,22.83195883684059,47.395423729227794,7.695796155463468,0.564857197797354,282.1183560431533,64.2550976819613,380.6276633491786,409.56524668774273,438.5028300263068,467.44041336487095,424.03403835702477,467.44041336487095,380.6276633491786,86.81275001569236,2.8813562714072325,69.27647845473544,14.5,91.0,34.002151559366176,31.602366715302793,14.288273262812345,420.0,True,True,2400.0,8.0,252.0,0.2913586265574984,76.67025259894362,0.2913586265574984,0.17481517593449902,0.11654345062299937,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,253.0,temp_mission_001,NORMAL,CLIMB,42,stage5_mission_generator,4999.357819868815,1523.8042634960148,5.101271516659747,843.0913573395198,70.00226651811006,4600.135991086604,22.830653072299075,47.393528767582346,7.695452324454938,0.5648407608403881,282.1176334700787,64.25478830431595,380.6228966422285,409.5602016557199,438.49750666921136,467.43481168270273,424.0288541624656,467.43481168270273,380.6228966422285,86.81191504047422,2.8813010274327135,69.27639862813214,14.5,91.0,34.00135991086604,31.601495901952646,14.288259292544694,420.0,True,True,2400.0,8.0,253.0,0.29135481542219227,76.66893318477673,0.29135481542219227,0.17481288925331537,0.11654192616887692,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,254.0,temp_mission_001,NORMAL,CLIMB,42,stage5_mission_generator,4999.627416155466,1523.886436444186,5.100737716012178,843.082851110674,70.00131500180424,4600.078900108254,22.829711399635563,47.39216214566953,7.695204365308165,0.5648289070700079,282.11711237512617,64.25456519175462,380.61945905644086,409.55656335142277,438.49366764640473,467.43077194138664,424.02511549891375,467.43077194138664,380.61945905644086,86.81131288494578,2.881261187370455,69.27634105991999,14.5,91.0,34.00078900108254,31.600867901190792,14.288249217666163,420.0,True,True,2400.0,8.0,254.0,0.2913520669619449,76.6679816684709,0.2913520669619449,0.17481124017716693,0.11654082678477795,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,255.0,temp_mission_001,NORMAL,CLIMB,42,stage5_mission_generator,4999.809121112233,1523.9418201150086,5.100377940197779,843.0771180444117,70.00067369019212,4600.040421411527,22.829076722530992,47.391241038269385,7.695037243547683,0.5648209177580582,282.1167611628116,64.25441481632171,380.617142161113,409.55411117400877,438.49108018690447,467.4280491998002,424.0225956804566,467.4280491998002,380.617142161113,86.81090703868722,2.8812343356030206,69.27630225957289,14.5,91.0,34.00040421411527,31.600444635526795,14.288242427307917,420.0,True,True,2400.0,8.0,255.0,0.2913502145297151,76.66734035685879,0.2913502145297151,0.17481012871782906,0.11654008581188605,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,256.0,temp_mission_001,NORMAL,CLIMB,42,stage5_mission_generator,4999.9197371553255,1523.9755358849434,5.100158920432456,843.0736279563753,70.00028328062827,4600.016996837696,22.828690351838652,47.39068029062211,7.694935505278193,0.5648160541258787,282.11654735622534,64.25432327266954,380.61573171090856,409.5526183684886,438.4895050260687,467.4263916836487,424.02106169727864,467.4263916836487,380.61573171090856,86.81065997274015,2.8812179891240004,69.27627863918882,14.5,91.0,34.00016996837696,31.600186965214654,14.288238293559594,420.0,True,True,2400.0,8.0,256.0,0.29134908682947513,76.66694994729492,0.29134908682947513,0.1748094520976851,0.11653963473179006,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,257.0,temp_mission_001,NORMAL,CLIMB,42,stage5_mission_generator,4999.976526716304,1523.9928453431296,5.100046477101719,843.0718361722982,70.00008284688363,4600.004970813018,22.82849199162452,47.39039240418866,7.6948832735087525,0.5648135571685792,282.116437589307,64.25427627475067,380.6150075948974,409.5518519717911,438.48869634868475,467.42554072557846,424.02027416023793,467.42554072557846,380.6150075948974,86.81053313068105,2.881209596947413,69.27626651263643,14.5,91.0,34.000049708130184,31.600054678943202,14.288236171319944,420.0,True,True,2400.0,8.0,257.0,0.2913485078754667,76.6667495135503,0.2913485078754667,0.17480910472528,0.11653940315018668,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,258.0,temp_mission_001,NORMAL,CLIMB,42,stage5_mission_generator,4999.9972162387985,1523.9991515095858,5.100005511847177,843.0711833918787,70.00000982503954,4600.000589502372,22.828419725207233,47.39028752128447,7.694864244476832,0.5648126474793105,282.11639759912066,64.25425915251054,380.61474378559444,409.551572758826,438.4884017320575,467.4252307052891,424.01998724544177,467.4252307052891,380.61474378559444,86.81048691969465,2.8812065395170805,69.27626209470161,14.5,91.0,34.000005895023726,31.600006484526098,14.288235398147478,420.0,True,True,2400.0,8.0,258.0,0.29134829695145575,76.66667649170621,0.29134829695145575,0.17480897817087346,0.11653931878058231,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,259.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,259.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,260.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,260.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,261.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,261.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,262.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,262.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,263.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,263.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,264.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,264.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,265.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,265.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,266.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,266.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,267.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,267.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,268.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,268.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,269.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,269.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,270.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,270.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,271.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,271.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,272.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,272.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,273.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,273.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,274.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,274.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,275.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,275.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,276.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,276.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,277.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,277.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,278.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,278.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,279.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,279.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,280.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,280.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,281.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,281.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,282.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,282.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,283.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,283.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,284.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,284.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
